time,date,dow,hour,temperature_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m,weather_code
2023-02-20 04:00:00,2023-02-20,monday,4,5.8,0.0,0.0,0.0,100,10.2,3
2023-02-20 05:00:00,2023-02-20,monday,5,5.8,0.0,0.0,0.0,100,11.2,3
2023-02-20 06:00:00,2023-02-20,monday,6,5.9,0.0,0.0,0.0,100,12.5,3
2023-02-20 07:00:00,2023-02-20,monday,7,5.8,0.0,0.0,0.0,100,11.4,3
2023-02-20 08:00:00,2023-02-20,monday,8,5.4,0.0,0.0,0.0,100,9.5,3
2023-02-20 09:00:00,2023-02-20,monday,9,6.1,0.0,0.0,0.0,100,11.0,3
2023-02-20 10:00:00,2023-02-20,monday,10,7.6,0.0,0.0,0.0,100,9.0,3
2023-02-20 11:00:00,2023-02-20,monday,11,8.4,0.0,0.0,0.0,100,9.7,3
2023-02-20 12:00:00,2023-02-20,monday,12,9.2,0.0,0.0,0.0,100,10.1,3
2023-02-20 13:00:00,2023-02-20,monday,13,9.4,0.0,0.0,0.0,98,7.4,3
2023-02-20 14:00:00,2023-02-20,monday,14,9.8,0.0,0.0,0.0,10,9.4,0
2023-02-20 15:00:00,2023-02-20,monday,15,15.1,0.0,0.0,0.0,63,17.7,2
2023-02-20 16:00:00,2023-02-20,monday,16,14.9,0.0,0.0,0.0,57,23.1,2
2023-02-20 17:00:00,2023-02-20,monday,17,14.3,0.0,0.0,0.0,40,20.3,1
2023-02-20 18:00:00,2023-02-20,monday,18,12.7,0.0,0.0,0.0,46,15.3,1
2023-02-20 19:00:00,2023-02-20,monday,19,10.3,0.0,0.0,0.0,97,13.0,3
2023-02-20 20:00:00,2023-02-20,monday,20,10.1,0.0,0.0,0.0,61,12.0,2
2023-02-20 21:00:00,2023-02-20,monday,21,9.2,0.0,0.0,0.0,100,9.2,3
2023-02-20 22:00:00,2023-02-20,monday,22,8.8,0.0,0.0,0.0,98,15.8,3
2023-02-20 23:00:00,2023-02-20,monday,23,8.4,0.0,0.0,0.0,99,15.0,3
2023-02-21 00:00:00,2023-02-21,tuesday,0,6.5,0.0,0.0,0.0,100,14.3,3
2023-02-21 01:00:00,2023-02-21,tuesday,1,5.6,0.0,0.0,0.0,100,13.7,3
2023-02-21 02:00:00,2023-02-21,tuesday,2,4.3,0.0,0.0,0.0,100,12.4,3
2023-02-21 03:00:00,2023-02-21,tuesday,3,4.3,0.1,0.1,0.0,100,12.5,51
2023-02-21 04:00:00,2023-02-21,tuesday,4,3.9,0.4,0.4,0.0,100,13.2,51
2023-02-21 05:00:00,2023-02-21,tuesday,5,3.5,1.1,1.1,0.0,100,13.2,55
2023-02-21 06:00:00,2023-02-21,tuesday,6,2.8,1.9,1.9,0.0,100,13.3,61
2023-02-21 07:00:00,2023-02-21,tuesday,7,2.2,0.5,0.5,0.0,100,14.0,53
2023-02-21 08:00:00,2023-02-21,tuesday,8,2.0,0.3,0.3,0.0,100,13.3,51
2023-02-21 09:00:00,2023-02-21,tuesday,9,2.5,0.0,0.0,0.0,100,14.3,3
2023-02-21 10:00:00,2023-02-21,tuesday,10,3.0,0.0,0.0,0.0,100,12.0,3
2023-02-21 11:00:00,2023-02-21,tuesday,11,3.7,0.0,0.0,0.0,100,5.5,3
2023-02-21 12:00:00,2023-02-21,tuesday,12,4.2,0.0,0.0,0.0,100,2.5,3
2023-02-21 13:00:00,2023-02-21,tuesday,13,4.8,0.0,0.0,0.0,100,1.0,3
2023-02-21 14:00:00,2023-02-21,tuesday,14,6.0,0.0,0.0,0.0,100,2.6,3
2023-02-21 15:00:00,2023-02-21,tuesday,15,7.6,0.0,0.0,0.0,100,9.2,3
2023-02-21 16:00:00,2023-02-21,tuesday,16,7.8,0.0,0.0,0.0,100,7.9,3
2023-02-21 17:00:00,2023-02-21,tuesday,17,7.1,1.0,1.0,0.0,97,16.0,55
2023-02-21 18:00:00,2023-02-21,tuesday,18,4.8,0.1,0.1,0.0,15,15.5,51
2023-02-21 19:00:00,2023-02-21,tuesday,19,4.0,0.0,0.0,0.0,27,10.2,1
2023-02-21 20:00:00,2023-02-21,tuesday,20,5.1,0.0,0.0,0.0,0,8.5,0
2023-02-21 21:00:00,2023-02-21,tuesday,21,3.9,0.0,0.0,0.0,95,6.5,3
2023-02-21 22:00:00,2023-02-21,tuesday,22,1.8,0.0,0.0,0.0,3,8.7,0
2023-02-21 23:00:00,2023-02-21,tuesday,23,1.5,0.0,0.0,0.0,67,7.6,2
2023-02-22 00:00:00,2023-02-22,wednesday,0,1.8,0.0,0.0,0.0,33,7.8,1
2023-02-22 01:00:00,2023-02-22,wednesday,1,1.6,0.0,0.0,0.0,29,8.7,1
2023-02-22 02:00:00,2023-02-22,wednesday,2,1.0,0.0,0.0,0.0,31,7.7,1
2023-02-22 03:00:00,2023-02-22,wednesday,3,1.0,0.0,0.0,0.0,7,9.7,0
2023-02-22 04:00:00,2023-02-22,wednesday,4,0.9,0.0,0.0,0.0,17,11.8,0
2023-02-22 05:00:00,2023-02-22,wednesday,5,0.5,0.0,0.0,0.0,25,12.7,1
2023-02-22 06:00:00,2023-02-22,wednesday,6,0.0,0.0,0.0,0.0,0,9.3,0
2023-02-22 07:00:00,2023-02-22,wednesday,7,-0.5,0.0,0.0,0.0,98,7.9,3
2023-02-22 08:00:00,2023-02-22,wednesday,8,0.9,0.0,0.0,0.0,100,9.2,3
2023-02-22 09:00:00,2023-02-22,wednesday,9,2.0,0.0,0.0,0.0,100,9.6,3
2023-02-22 10:00:00,2023-02-22,wednesday,10,3.8,0.0,0.0,0.0,100,6.9,3
2023-02-22 11:00:00,2023-02-22,wednesday,11,4.7,0.0,0.0,0.0,100,6.1,3
2023-02-22 12:00:00,2023-02-22,wednesday,12,5.1,0.0,0.0,0.0,100,5.2,3
2023-02-22 13:00:00,2023-02-22,wednesday,13,5.5,0.0,0.0,0.0,100,6.2,3
2023-02-22 14:00:00,2023-02-22,wednesday,14,5.3,0.2,0.2,0.0,100,2.3,51
2023-02-22 15:00:00,2023-02-22,wednesday,15,4.7,0.3,0.3,0.0,100,2.5,51
2023-02-22 16:00:00,2023-02-22,wednesday,16,3.4,0.6,0.5,0.07,100,2.6,71
2023-02-22 17:00:00,2023-02-22,wednesday,17,2.5,1.6,1.1,0.35,100,8.2,73
2023-02-22 18:00:00,2023-02-22,wednesday,18,2.5,0.7,0.7,0.0,100,9.7,53
2023-02-22 19:00:00,2023-02-22,wednesday,19,2.4,0.2,0.2,0.0,100,11.8,51
2023-02-22 20:00:00,2023-02-22,wednesday,20,2.1,0.1,0.1,0.0,100,13.2,51
2023-02-22 21:00:00,2023-02-22,wednesday,21,2.2,0.3,0.3,0.0,100,15.3,51
2023-02-22 22:00:00,2023-02-22,wednesday,22,2.2,0.5,0.5,0.0,100,15.3,53
2023-02-22 23:00:00,2023-02-22,wednesday,23,2.5,0.1,0.1,0.0,100,13.9,51
2023-02-23 00:00:00,2023-02-23,thursday,0,2.6,0.0,0.0,0.0,100,15.8,3
2023-02-23 01:00:00,2023-02-23,thursday,1,2.7,0.0,0.0,0.0,100,16.3,3
2023-02-23 02:00:00,2023-02-23,thursday,2,3.0,0.0,0.0,0.0,100,15.0,3
2023-02-23 03:00:00,2023-02-23,thursday,3,3.2,0.0,0.0,0.0,100,12.6,3
2023-02-23 04:00:00,2023-02-23,thursday,4,3.5,0.0,0.0,0.0,100,12.0,3
2023-02-23 05:00:00,2023-02-23,thursday,5,3.5,0.3,0.3,0.0,100,13.7,51
2023-02-23 06:00:00,2023-02-23,thursday,6,3.6,0.4,0.4,0.0,100,14.1,51
2023-02-23 07:00:00,2023-02-23,thursday,7,3.6,0.0,0.0,0.0,100,14.3,3
2023-02-23 08:00:00,2023-02-23,thursday,8,2.5,0.0,0.0,0.0,100,13.0,3
2023-02-23 09:00:00,2023-02-23,thursday,9,2.7,0.0,0.0,0.0,100,15.0,3
2023-02-23 10:00:00,2023-02-23,thursday,10,3.2,0.0,0.0,0.0,100,15.1,3
2023-02-23 11:00:00,2023-02-23,thursday,11,4.2,0.0,0.0,0.0,100,12.8,3
2023-02-23 12:00:00,2023-02-23,thursday,12,4.6,0.0,0.0,0.0,100,12.5,3
2023-02-23 13:00:00,2023-02-23,thursday,13,5.2,0.0,0.0,0.0,100,11.6,3
2023-02-23 14:00:00,2023-02-23,thursday,14,5.9,0.0,0.0,0.0,100,10.7,3
2023-02-23 15:00:00,2023-02-23,thursday,15,6.9,0.0,0.0,0.0,100,9.3,3
2023-02-23 16:00:00,2023-02-23,thursday,16,7.2,0.0,0.0,0.0,100,9.4,3
2023-02-23 17:00:00,2023-02-23,thursday,17,6.8,0.0,0.0,0.0,34,12.2,1
2023-02-23 18:00:00,2023-02-23,thursday,18,5.8,0.0,0.0,0.0,17,12.0,0
2023-02-23 19:00:00,2023-02-23,thursday,19,4.7,0.0,0.0,0.0,12,11.1,0
2023-02-23 20:00:00,2023-02-23,thursday,20,3.5,0.0,0.0,0.0,13,8.9,0
2023-02-23 21:00:00,2023-02-23,thursday,21,3.7,0.0,0.0,0.0,100,10.6,3
2023-02-23 22:00:00,2023-02-23,thursday,22,3.4,0.0,0.0,0.0,100,12.8,3
2023-02-23 23:00:00,2023-02-23,thursday,23,4.1,0.0,0.0,0.0,100,13.3,3
2023-02-24 00:00:00,2023-02-24,friday,0,5.1,0.0,0.0,0.0,100,11.4,3
2023-02-24 01:00:00,2023-02-24,friday,1,4.9,0.0,0.0,0.0,100,6.4,3
2023-02-24 02:00:00,2023-02-24,friday,2,4.9,0.0,0.0,0.0,100,11.8,3
2023-02-24 03:00:00,2023-02-24,friday,3,4.8,0.0,0.0,0.0,40,10.9,1
2023-02-24 04:00:00,2023-02-24,friday,4,4.1,0.0,0.0,0.0,87,7.8,3
2023-02-24 05:00:00,2023-02-24,friday,5,5.5,0.0,0.0,0.0,100,11.8,3
2023-02-24 06:00:00,2023-02-24,friday,6,6.8,0.0,0.0,0.0,6,21.5,0
2023-02-24 07:00:00,2023-02-24,friday,7,5.7,0.0,0.0,0.0,1,24.3,0
2023-02-24 08:00:00,2023-02-24,friday,8,4.7,0.0,0.0,0.0,29,18.1,1
2023-02-24 09:00:00,2023-02-24,friday,9,6.3,0.0,0.0,0.0,3,26.5,0
2023-02-24 10:00:00,2023-02-24,friday,10,7.0,0.0,0.0,0.0,98,32.9,3
2023-02-24 11:00:00,2023-02-24,friday,11,5.1,0.0,0.0,0.0,80,27.2,3
2023-02-24 12:00:00,2023-02-24,friday,12,5.4,0.0,0.0,0.0,20,30.1,1
2023-02-24 13:00:00,2023-02-24,friday,13,5.4,0.0,0.0,0.0,83,33.2,3
2023-02-24 14:00:00,2023-02-24,friday,14,4.4,0.0,0.0,0.0,8,32.8,0
2023-02-24 15:00:00,2023-02-24,friday,15,4.2,0.0,0.0,0.0,6,33.3,0
2023-02-24 16:00:00,2023-02-24,friday,16,4.1,0.0,0.0,0.0,0,31.4,0
2023-02-24 17:00:00,2023-02-24,friday,17,3.0,0.0,0.0,0.0,0,27.7,0
2023-02-24 18:00:00,2023-02-24,friday,18,1.6,0.0,0.0,0.0,0,23.8,0
2023-02-24 19:00:00,2023-02-24,friday,19,0.2,0.0,0.0,0.0,42,22.5,1
2023-02-24 20:00:00,2023-02-24,friday,20,0.2,0.0,0.0,0.0,47,19.1,1
2023-02-24 21:00:00,2023-02-24,friday,21,-0.8,0.0,0.0,0.0,7,16.9,0
2023-02-24 22:00:00,2023-02-24,friday,22,-1.5,0.0,0.0,0.0,58,16.6,2
2023-02-24 23:00:00,2023-02-24,friday,23,-2.4,0.0,0.0,0.0,0,17.8,0
2023-02-25 00:00:00,2023-02-25,saturday,0,-3.3,0.0,0.0,0.0,0,19.0,0
2023-02-25 01:00:00,2023-02-25,saturday,1,-4.2,0.0,0.0,0.0,0,17.9,0
2023-02-25 02:00:00,2023-02-25,saturday,2,-4.8,0.0,0.0,0.0,0,15.7,0
2023-02-25 03:00:00,2023-02-25,saturday,3,-5.2,0.0,0.0,0.0,15,13.2,0
2023-02-25 04:00:00,2023-02-25,saturday,4,-5.6,0.0,0.0,0.0,66,11.3,2
2023-02-25 05:00:00,2023-02-25,saturday,5,-5.7,0.0,0.0,0.0,92,9.0,3
2023-02-25 06:00:00,2023-02-25,saturday,6,-5.7,0.0,0.0,0.0,99,7.1,3
2023-02-25 07:00:00,2023-02-25,saturday,7,-5.6,0.0,0.0,0.0,100,7.1,3
2023-02-25 08:00:00,2023-02-25,saturday,8,-5.3,0.0,0.0,0.0,100,1.9,3
2023-02-25 09:00:00,2023-02-25,saturday,9,-4.8,0.0,0.0,0.0,100,3.6,3
2023-02-25 10:00:00,2023-02-25,saturday,10,-4.5,0.1,0.0,0.07,100,4.1,71
2023-02-25 11:00:00,2023-02-25,saturday,11,-3.8,0.1,0.0,0.07,100,5.7,71
2023-02-25 12:00:00,2023-02-25,saturday,12,-3.3,0.1,0.0,0.07,100,5.5,71
2023-02-25 13:00:00,2023-02-25,saturday,13,-2.8,0.2,0.0,0.14,100,7.1,71
2023-02-25 14:00:00,2023-02-25,saturday,14,-2.0,0.2,0.0,0.14,100,11.4,71
2023-02-25 15:00:00,2023-02-25,saturday,15,-1.8,0.1,0.0,0.07,100,17.7,71
2023-02-25 16:00:00,2023-02-25,saturday,16,-1.0,0.0,0.0,0.0,100,19.1,3
2023-02-25 17:00:00,2023-02-25,saturday,17,-0.2,0.0,0.0,0.0,100,17.6,3
2023-02-25 18:00:00,2023-02-25,saturday,18,-0.1,0.0,0.0,0.0,100,14.1,3
2023-02-25 19:00:00,2023-02-25,saturday,19,-0.1,0.0,0.0,0.0,100,9.4,3
2023-02-25 20:00:00,2023-02-25,saturday,20,-1.0,0.0,0.0,0.0,94,2.9,3
2023-02-25 21:00:00,2023-02-25,saturday,21,-1.6,0.0,0.0,0.0,9,4.3,0
2023-02-25 22:00:00,2023-02-25,saturday,22,-3.4,0.0,0.0,0.0,2,5.2,0
2023-02-25 23:00:00,2023-02-25,saturday,23,-2.5,0.0,0.0,0.0,0,2.9,0
2023-02-26 00:00:00,2023-02-26,sunday,0,-1.8,0.0,0.0,0.0,0,2.0,0
2023-02-26 01:00:00,2023-02-26,sunday,1,-1.9,0.0,0.0,0.0,0,3.3,0
2023-02-26 02:00:00,2023-02-26,sunday,2,-3.4,0.0,0.0,0.0,0,5.6,0
2023-02-26 03:00:00,2023-02-26,sunday,3,-3.2,0.0,0.0,0.0,0,6.0,0
2023-02-26 04:00:00,2023-02-26,sunday,4,-3.2,0.0,0.0,0.0,0,5.6,0
2023-02-26 05:00:00,2023-02-26,sunday,5,-4.1,0.0,0.0,0.0,0,6.7,0
2023-02-26 06:00:00,2023-02-26,sunday,6,-3.6,0.0,0.0,0.0,0,5.8,0
2023-02-26 07:00:00,2023-02-26,sunday,7,-3.3,0.0,0.0,0.0,41,7.9,1
2023-02-26 08:00:00,2023-02-26,sunday,8,-4.0,0.0,0.0,0.0,64,9.4,2
2023-02-26 09:00:00,2023-02-26,sunday,9,-2.1,0.0,0.0,0.0,2,9.2,0
2023-02-26 10:00:00,2023-02-26,sunday,10,0.3,0.0,0.0,0.0,8,11.9,0
2023-02-26 11:00:00,2023-02-26,sunday,11,2.7,0.0,0.0,0.0,18,14.2,0
2023-02-26 12:00:00,2023-02-26,sunday,12,5.1,0.0,0.0,0.0,96,22.6,3
2023-02-26 13:00:00,2023-02-26,sunday,13,7.2,0.0,0.0,0.0,96,25.0,3
2023-02-26 14:00:00,2023-02-26,sunday,14,8.8,0.0,0.0,0.0,12,25.7,0
2023-02-26 15:00:00,2023-02-26,sunday,15,9.9,0.0,0.0,0.0,50,33.1,2
2023-02-26 16:00:00,2023-02-26,sunday,16,9.5,0.0,0.0,0.0,78,31.5,2
2023-02-26 17:00:00,2023-02-26,sunday,17,9.4,0.0,0.0,0.0,94,21.7,3
2023-02-26 18:00:00,2023-02-26,sunday,18,8.4,0.0,0.0,0.0,0,20.2,0
2023-02-26 19:00:00,2023-02-26,sunday,19,6.8,0.0,0.0,0.0,0,22.2,0
2023-02-26 20:00:00,2023-02-26,sunday,20,3.7,0.0,0.0,0.0,0,14.5,0
2023-02-26 21:00:00,2023-02-26,sunday,21,1.9,0.0,0.0,0.0,0,10.7,0
2023-02-26 22:00:00,2023-02-26,sunday,22,0.7,0.0,0.0,0.0,0,9.0,0
2023-02-26 23:00:00,2023-02-26,sunday,23,0.0,0.0,0.0,0.0,0,11.4,0
2023-02-27 00:00:00,2023-02-27,monday,0,-0.4,0.0,0.0,0.0,0,8.8,0
2023-02-27 01:00:00,2023-02-27,monday,1,-0.4,0.0,0.0,0.0,0,10.5,0
2023-02-27 02:00:00,2023-02-27,monday,2,-0.5,0.0,0.0,0.0,8,12.2,0
2023-02-27 03:00:00,2023-02-27,monday,3,-0.2,0.0,0.0,0.0,0,13.8,0
2023-02-27 04:00:00,2023-02-27,monday,4,-0.5,0.0,0.0,0.0,0,14.6,0
2023-02-27 05:00:00,2023-02-27,monday,5,-1.0,0.0,0.0,0.0,0,14.8,0
2023-02-27 06:00:00,2023-02-27,monday,6,-1.7,0.0,0.0,0.0,0,13.8,0
2023-02-27 07:00:00,2023-02-27,monday,7,-2.5,0.0,0.0,0.0,44,11.3,1
2023-02-27 08:00:00,2023-02-27,monday,8,-1.1,0.0,0.0,0.0,56,8.9,2
2023-02-27 09:00:00,2023-02-27,monday,9,0.1,0.0,0.0,0.0,66,6.8,2
2023-02-27 10:00:00,2023-02-27,monday,10,1.6,0.0,0.0,0.0,96,4.1,3
2023-02-27 11:00:00,2023-02-27,monday,11,2.8,0.0,0.0,0.0,75,5.1,2
2023-02-27 12:00:00,2023-02-27,monday,12,3.6,0.0,0.0,0.0,67,3.9,2
2023-02-27 13:00:00,2023-02-27,monday,13,4.5,0.0,0.0,0.0,100,3.3,3
2023-02-27 14:00:00,2023-02-27,monday,14,4.8,0.0,0.0,0.0,100,6.8,3
2023-02-27 15:00:00,2023-02-27,monday,15,5.1,0.0,0.0,0.0,88,10.0,3
2023-02-27 16:00:00,2023-02-27,monday,16,4.9,0.0,0.0,0.0,100,14.4,3
2023-02-27 17:00:00,2023-02-27,monday,17,3.9,0.0,0.0,0.0,100,15.7,3
2023-02-27 18:00:00,2023-02-27,monday,18,3.0,0.0,0.0,0.0,100,19.1,3
2023-02-27 19:00:00,2023-02-27,monday,19,2.4,0.0,0.0,0.0,100,19.9,3
2023-02-27 20:00:00,2023-02-27,monday,20,2.0,0.2,0.0,0.14,100,21.2,71
2023-02-27 21:00:00,2023-02-27,monday,21,1.5,0.6,0.0,0.42,100,13.8,73
2023-02-27 22:00:00,2023-02-27,monday,22,1.4,1.1,0.1,0.7,100,20.5,73
2023-02-27 23:00:00,2023-02-27,monday,23,1.2,1.7,0.0,1.19,100,22.5,75
2023-02-28 00:00:00,2023-02-28,tuesday,0,1.1,1.2,0.0,0.84,100,22.3,75
2023-02-28 01:00:00,2023-02-28,tuesday,1,1.2,1.7,0.2,1.05,100,23.4,75
2023-02-28 02:00:00,2023-02-28,tuesday,2,1.2,2.3,0.3,1.4,100,22.6,75
2023-02-28 03:00:00,2023-02-28,tuesday,3,1.0,2.1,0.2,1.33,100,23.8,75
2023-02-28 04:00:00,2023-02-28,tuesday,4,0.8,1.8,0.1,1.19,100,23.7,75
2023-02-28 05:00:00,2023-02-28,tuesday,5,0.9,1.0,0.1,0.63,100,22.8,73
2023-02-28 06:00:00,2023-02-28,tuesday,6,1.0,0.3,0.1,0.14,100,22.6,71
2023-02-28 07:00:00,2023-02-28,tuesday,7,1.1,0.2,0.1,0.07,100,22.2,71
2023-02-28 08:00:00,2023-02-28,tuesday,8,-0.3,0.2,0.2,0.0,100,16.9,51
2023-02-28 09:00:00,2023-02-28,tuesday,9,0.1,0.1,0.0,0.07,100,19.2,71
2023-02-28 10:00:00,2023-02-28,tuesday,10,0.4,0.2,0.0,0.14,100,17.4,71
2023-02-28 11:00:00,2023-02-28,tuesday,11,0.9,0.3,0.0,0.21,100,13.8,73
2023-02-28 12:00:00,2023-02-28,tuesday,12,1.3,0.5,0.1,0.28,100,12.5,73
2023-02-28 13:00:00,2023-02-28,tuesday,13,1.6,0.3,0.2,0.07,100,10.7,71
2023-02-28 14:00:00,2023-02-28,tuesday,14,1.7,0.1,0.1,0.0,100,7.1,51
2023-02-28 15:00:00,2023-02-28,tuesday,15,2.0,0.2,0.2,0.0,100,8.4,51
2023-02-28 16:00:00,2023-02-28,tuesday,16,1.9,0.2,0.2,0.0,100,8.9,51
2023-02-28 17:00:00,2023-02-28,tuesday,17,2.0,0.1,0.1,0.0,100,7.8,51
2023-02-28 18:00:00,2023-02-28,tuesday,18,2.2,0.0,0.0,0.0,100,7.0,3
2023-02-28 19:00:00,2023-02-28,tuesday,19,1.9,0.0,0.0,0.0,29,7.0,1
2023-02-28 20:00:00,2023-02-28,tuesday,20,1.6,0.0,0.0,0.0,1,5.7,0
2023-02-28 21:00:00,2023-02-28,tuesday,21,-0.2,0.0,0.0,0.0,0,6.8,0
2023-02-28 22:00:00,2023-02-28,tuesday,22,0.2,0.0,0.0,0.0,1,8.5,0
2023-02-28 23:00:00,2023-02-28,tuesday,23,-0.4,0.0,0.0,0.0,7,10.2,0
2023-03-01 00:00:00,2023-03-01,wednesday,0,-0.6,0.0,0.0,0.0,63,11.0,2
2023-03-01 01:00:00,2023-03-01,wednesday,1,-0.4,0.0,0.0,0.0,39,12.7,1
2023-03-01 02:00:00,2023-03-01,wednesday,2,-0.6,0.0,0.0,0.0,12,13.5,0
2023-03-01 03:00:00,2023-03-01,wednesday,3,-1.1,0.0,0.0,0.0,39,13.8,1
2023-03-01 04:00:00,2023-03-01,wednesday,4,-1.7,0.0,0.0,0.0,28,14.2,1
2023-03-01 05:00:00,2023-03-01,wednesday,5,-2.2,0.0,0.0,0.0,76,12.6,2
2023-03-01 06:00:00,2023-03-01,wednesday,6,-2.4,0.0,0.0,0.0,99,10.2,3
2023-03-01 07:00:00,2023-03-01,wednesday,7,-2.5,0.0,0.0,0.0,91,10.0,3
2023-03-01 08:00:00,2023-03-01,wednesday,8,-2.0,0.0,0.0,0.0,86,10.0,3
2023-03-01 09:00:00,2023-03-01,wednesday,9,-0.4,0.0,0.0,0.0,13,9.2,0
2023-03-01 10:00:00,2023-03-01,wednesday,10,1.4,0.0,0.0,0.0,12,2.9,0
2023-03-01 11:00:00,2023-03-01,wednesday,11,3.3,0.0,0.0,0.0,18,1.3,0
2023-03-01 12:00:00,2023-03-01,wednesday,12,4.8,0.0,0.0,0.0,22,4.8,1
2023-03-01 13:00:00,2023-03-01,wednesday,13,5.9,0.0,0.0,0.0,96,9.1,3
2023-03-01 14:00:00,2023-03-01,wednesday,14,5.8,0.0,0.0,0.0,41,15.9,1
2023-03-01 15:00:00,2023-03-01,wednesday,15,5.6,0.0,0.0,0.0,97,19.5,3
2023-03-01 16:00:00,2023-03-01,wednesday,16,4.9,0.0,0.0,0.0,92,20.0,3
2023-03-01 17:00:00,2023-03-01,wednesday,17,4.6,0.0,0.0,0.0,82,18.7,3
2023-03-01 18:00:00,2023-03-01,wednesday,18,3.8,2.5,0.4,1.47,49,16.9,75
2023-03-01 19:00:00,2023-03-01,wednesday,19,3.1,0.0,0.0,0.0,7,15.3,0
2023-03-01 20:00:00,2023-03-01,wednesday,20,3.0,0.0,0.0,0.0,9,11.1,0
2023-03-01 21:00:00,2023-03-01,wednesday,21,3.2,0.0,0.0,0.0,100,12.0,3
2023-03-01 22:00:00,2023-03-01,wednesday,22,3.6,0.0,0.0,0.0,100,11.3,3
2023-03-01 23:00:00,2023-03-01,wednesday,23,3.7,0.1,0.1,0.0,100,11.3,51
2023-03-02 00:00:00,2023-03-02,thursday,0,3.5,0.1,0.1,0.0,100,11.8,51
2023-03-02 01:00:00,2023-03-02,thursday,1,3.4,0.0,0.0,0.0,100,11.8,3
2023-03-02 02:00:00,2023-03-02,thursday,2,3.5,0.0,0.0,0.0,100,12.7,3
2023-03-02 03:00:00,2023-03-02,thursday,3,3.7,0.0,0.0,0.0,100,10.2,3
2023-03-02 04:00:00,2023-03-02,thursday,4,3.7,0.0,0.0,0.0,100,7.4,3
2023-03-02 05:00:00,2023-03-02,thursday,5,3.6,0.0,0.0,0.0,100,8.5,3
2023-03-02 06:00:00,2023-03-02,thursday,6,3.5,0.0,0.0,0.0,100,9.4,3
2023-03-02 07:00:00,2023-03-02,thursday,7,3.6,0.1,0.1,0.0,100,8.6,51
2023-03-02 08:00:00,2023-03-02,thursday,8,2.2,0.8,0.8,0.0,100,3.6,53
2023-03-02 09:00:00,2023-03-02,thursday,9,2.9,0.6,0.6,0.0,100,5.3,53
2023-03-02 10:00:00,2023-03-02,thursday,10,4.1,0.1,0.1,0.0,100,8.9,51
2023-03-02 11:00:00,2023-03-02,thursday,11,5.8,0.0,0.0,0.0,99,8.3,3
2023-03-02 12:00:00,2023-03-02,thursday,12,8.2,0.0,0.0,0.0,100,11.5,3
2023-03-02 13:00:00,2023-03-02,thursday,13,10.4,0.0,0.0,0.0,100,15.3,3
2023-03-02 14:00:00,2023-03-02,thursday,14,12.2,0.0,0.0,0.0,100,19.9,3
2023-03-02 15:00:00,2023-03-02,thursday,15,13.6,0.0,0.0,0.0,100,19.1,3
2023-03-02 16:00:00,2023-03-02,thursday,16,13.2,0.0,0.0,0.0,100,20.9,3
2023-03-02 17:00:00,2023-03-02,thursday,17,12.3,0.0,0.0,0.0,100,21.7,3
2023-03-02 18:00:00,2023-03-02,thursday,18,10.5,0.0,0.0,0.0,100,19.4,3
2023-03-02 19:00:00,2023-03-02,thursday,19,8.4,0.0,0.0,0.0,100,17.2,3
2023-03-02 20:00:00,2023-03-02,thursday,20,6.8,0.0,0.0,0.0,100,15.8,3
2023-03-02 21:00:00,2023-03-02,thursday,21,6.7,0.0,0.0,0.0,100,18.5,3
2023-03-02 22:00:00,2023-03-02,thursday,22,6.7,0.0,0.0,0.0,100,22.7,3
2023-03-02 23:00:00,2023-03-02,thursday,23,5.7,0.0,0.0,0.0,95,22.3,3
2023-03-03 00:00:00,2023-03-03,friday,0,4.2,0.0,0.0,0.0,9,20.9,0
2023-03-03 01:00:00,2023-03-03,friday,1,2.6,0.0,0.0,0.0,3,19.2,0
2023-03-03 02:00:00,2023-03-03,friday,2,1.6,0.0,0.0,0.0,52,17.2,2
2023-03-03 03:00:00,2023-03-03,friday,3,0.8,0.0,0.0,0.0,91,12.1,3
2023-03-03 04:00:00,2023-03-03,friday,4,-0.1,0.0,0.0,0.0,16,6.9,0
2023-03-03 05:00:00,2023-03-03,friday,5,-0.9,0.0,0.0,0.0,100,6.0,3
2023-03-03 06:00:00,2023-03-03,friday,6,-1.0,0.0,0.0,0.0,98,7.9,3
2023-03-03 07:00:00,2023-03-03,friday,7,-1.6,0.0,0.0,0.0,98,5.6,3
2023-03-03 08:00:00,2023-03-03,friday,8,0.1,0.0,0.0,0.0,100,5.9,3
2023-03-03 09:00:00,2023-03-03,friday,9,2.0,0.0,0.0,0.0,84,4.3,3
2023-03-03 10:00:00,2023-03-03,friday,10,3.8,0.0,0.0,0.0,100,4.3,3
2023-03-03 11:00:00,2023-03-03,friday,11,4.7,0.0,0.0,0.0,100,3.7,3
2023-03-03 12:00:00,2023-03-03,friday,12,6.0,0.0,0.0,0.0,100,6.7,3
2023-03-03 13:00:00,2023-03-03,friday,13,6.6,0.0,0.0,0.0,100,10.0,3
2023-03-03 14:00:00,2023-03-03,friday,14,7.3,0.0,0.0,0.0,100,12.0,3
2023-03-03 15:00:00,2023-03-03,friday,15,7.4,0.0,0.0,0.0,100,10.8,3
2023-03-03 16:00:00,2023-03-03,friday,16,6.6,0.0,0.0,0.0,100,12.5,3
